 ,Area,Mean,Min,Max
721,1111.111,255,255,255
722,1555.556,255,255,255
723,222.222,255,255,255
724,400.000,255,255,255
725,4088.889,255,255,255
726,44.444,255,255,255
727,1022.222,255,255,255
728,755.556,255,255,255
729,5644.444,255,255,255
730,933.333,255,255,255
731,266.667,255,255,255
732,133.333,255,255,255
733,133.333,255,255,255
734,311.111,255,255,255
735,4355.556,255,255,255
736,44.444,255,255,255
737,1111.111,255,255,255
738,44.444,255,255,255
739,2711.111,255,255,255
740,88.889,255,255,255
741,1600.000,255,255,255
742,622.222,255,255,255
743,4888.889,255,255,255
744,622.222,255,255,255
745,177.778,255,255,255
746,400.000,255,255,255
747,4666.667,255,255,255
748,3866.667,255,255,255
749,2311.111,255,255,255
750,44.444,255,255,255
751,133.333,255,255,255
752,5022.222,255,255,255
753,2711.111,255,255,255
754,1288.889,255,255,255
755,3200.000,255,255,255
756,44.444,255,255,255
757,622.222,255,255,255
758,3511.111,255,255,255
759,1600.000,255,255,255
760,800.000,255,255,255
761,2711.111,255,255,255
762,888.889,255,255,255
763,400.000,255,255,255
764,3688.889,255,255,255
765,311.111,255,255,255
766,177.778,255,255,255
767,933.333,255,255,255
768,355.556,255,255,255
769,44.444,255,255,255
770,1333.333,255,255,255
771,577.778,255,255,255
772,4044.444,255,255,255
773,311.111,255,255,255
774,844.444,255,255,255
775,444.444,255,255,255
776,1555.556,255,255,255
777,4888.889,255,255,255
778,222.222,255,255,255
779,44.444,255,255,255
780,3422.222,255,255,255
781,3244.444,255,255,255
782,400.000,255,255,255
783,1333.333,255,255,255
784,4000.000,255,255,255
785,133.333,255,255,255
786,44.444,255,255,255
787,2977.778,255,255,255
788,7155.556,255,255,255
789,533.333,255,255,255
790,5911.111,255,255,255
791,711.111,255,255,255
792,1155.556,255,255,255
793,1288.889,255,255,255
794,3777.778,255,255,255
795,533.333,255,255,255
796,4133.333,255,255,255
797,3733.333,255,255,255
798,88.889,255,255,255
799,1111.111,255,255,255
800,5422.222,255,255,255
801,6000.000,255,255,255
802,222.222,255,255,255
803,88.889,255,255,255
804,1688.889,255,255,255
805,3422.222,255,255,255
806,2044.444,255,255,255
807,15422.222,255,255,255
808,2844.444,255,255,255
809,88.889,255,255,255
810,222.222,255,255,255
811,44.444,255,255,255
812,15288.889,255,255,255
813,311.111,255,255,255
814,44.444,255,255,255
815,3377.778,255,255,255
816,44.444,255,255,255
817,4800.000,255,255,255
818,1333.333,255,255,255
819,1866.667,255,255,255
820,9733.333,255,255,255
821,1911.111,255,255,255
822,5733.333,255,255,255
823,1155.556,255,255,255
824,133.333,255,255,255
825,1066.667,255,255,255
826,44.444,255,255,255
827,933.333,255,255,255
828,1822.222,255,255,255
829,3155.556,255,255,255
830,8311.111,255,255,255
831,3911.111,255,255,255
832,2133.333,255,255,255
833,1955.556,255,255,255
834,1822.222,255,255,255
835,444.444,255,255,255
836,2622.222,255,255,255
837,44.444,255,255,255
838,1333.333,255,255,255
839,44.444,255,255,255
840,800.000,255,255,255
841,1911.111,255,255,255
842,1555.556,255,255,255
843,1288.889,255,255,255
844,1688.889,255,255,255
845,44.444,255,255,255
846,888.889,255,255,255
847,622.222,255,255,255
848,1466.667,255,255,255
849,622.222,255,255,255
850,311.111,255,255,255
851,7955.556,255,255,255
852,977.778,255,255,255
853,2711.111,255,255,255
854,4044.444,255,255,255
855,177.778,255,255,255
856,1377.778,255,255,255
857,2266.667,255,255,255
858,311.111,255,255,255
859,44.444,255,255,255
860,133.333,255,255,255
861,44.444,255,255,255
862,2933.333,255,255,255
863,133.333,255,255,255
864,577.778,255,255,255
865,844.444,255,255,255
866,3244.444,255,255,255
867,44.444,255,255,255
868,2800.000,255,255,255
869,9333.333,255,255,255
870,1422.222,255,255,255
871,311.111,255,255,255
872,666.667,255,255,255
873,488.889,255,255,255
874,2266.667,255,255,255
875,355.556,255,255,255
876,88.889,255,255,255
877,1733.333,255,255,255
878,2755.556,255,255,255
879,577.778,255,255,255
880,133.333,255,255,255
881,4266.667,255,255,255
882,44.444,255,255,255
883,2800.000,255,255,255
884,7111.111,255,255,255
885,533.333,255,255,255
886,88.889,255,255,255
887,311.111,255,255,255
888,844.444,255,255,255
889,1733.333,255,255,255
890,8311.111,255,255,255
891,4977.778,255,255,255
892,1555.556,255,255,255
893,2533.333,255,255,255
894,4177.778,255,255,255
895,266.667,255,255,255
896,88.889,255,255,255
897,88.889,255,255,255
898,488.889,255,255,255
899,44.444,255,255,255
900,622.222,255,255,255
901,3244.444,255,255,255
902,9066.667,255,255,255
903,1244.444,255,255,255
904,1022.222,255,255,255
905,1022.222,255,255,255
906,622.222,255,255,255
907,355.556,255,255,255
908,1822.222,255,255,255
909,177.778,255,255,255
910,844.444,255,255,255
911,2577.778,255,255,255
912,88.889,255,255,255
913,177.778,255,255,255
914,2044.444,255,255,255
915,844.444,255,255,255
916,1333.333,255,255,255
917,844.444,255,255,255
918,666.667,255,255,255
919,2222.222,255,255,255
920,1200.000,255,255,255
921,400.000,255,255,255
922,711.111,255,255,255
923,400.000,255,255,255
924,4622.222,255,255,255
925,933.333,255,255,255
926,1955.556,255,255,255
927,666.667,255,255,255
928,3511.111,255,255,255
929,311.111,255,255,255
930,1955.556,255,255,255
931,844.444,255,255,255
932,933.333,255,255,255
933,533.333,255,255,255
934,1777.778,255,255,255
935,444.444,255,255,255
936,44.444,255,255,255
937,3422.222,255,255,255
938,1644.444,255,255,255
939,622.222,255,255,255
940,1377.778,255,255,255
941,3911.111,255,255,255
942,177.778,255,255,255
943,577.778,255,255,255
944,711.111,255,255,255
945,44.444,255,255,255
946,133.333,255,255,255
947,444.444,255,255,255
948,2266.667,255,255,255
949,311.111,255,255,255
950,44.444,255,255,255
951,800.000,255,255,255
952,2755.556,255,255,255
953,488.889,255,255,255
954,2977.778,255,255,255
955,1777.778,255,255,255
956,222.222,255,255,255
957,4222.222,255,255,255
958,177.778,255,255,255
959,933.333,255,255,255
960,88.889,255,255,255
961,177.778,255,255,255
962,1911.111,255,255,255
